epoch,mode,loss,iou,acc
0,train,0.5136065483093262,0.8503980040550232
1,train,0.5758569836616516,0.8753250241279602
2,train,0.6046280860900879,0.8927260041236877
3,train,0.6279028654098511,0.8968656063079834
4,train,0.6535281538963318,0.9079294800758362
5,train,0.6586589813232422,0.9096888303756714
6,train,0.6820814609527588,0.9210191369056702
7,train,0.6862838268280029,0.9221489429473877
8,train,0.7005469799041748,0.9279460906982422
9,train,0.7080717086791992,0.929466724395752
10,train,0.7165131568908691,0.9345345497131348
11,train,0.7329220175743103,0.9371107220649719
12,train,0.7380043864250183,0.9393215179443359
13,train,0.7421615123748779,0.9411043524742126
14,train,0.7414308786392212,0.9412597417831421
15,train,0.7616866230964661,0.948112964630127
16,train,0.7648237943649292,0.9487497806549072
17,train,0.7626768350601196,0.9479863047599792
18,train,0.7841381430625916,0.9546905755996704
19,train,0.771860659122467,0.9509376287460327
0,val,0.5109750032424927,0.8481137752532959
1,val,0.5730924010276794,0.8742706775665283
2,val,0.6009116768836975,0.8904711008071899
3,val,0.6188153028488159,0.8916221857070923
4,val,0.6410086750984192,0.9016730785369873
5,val,0.6455360651016235,0.9027421474456787
6,val,0.6625511050224304,0.911817729473114
7,val,0.6667748093605042,0.912382185459137
8,val,0.6794027090072632,0.9174676537513733
9,val,0.6790662407875061,0.9158538579940796
10,val,0.6854584217071533,0.9205842614173889
11,val,0.6943262815475464,0.9199545979499817
12,val,0.6961168050765991,0.9212924838066101
13,val,0.6970487236976624,0.9212960600852966
14,val,0.6892664432525635,0.9192386269569397
15,val,0.7066347599029541,0.9254148006439209
16,val,0.7033928036689758,0.923372745513916
17,val,0.705137312412262,0.9241654872894287
18,val,0.7096942067146301,0.9257529377937317
19,val,0.7012940645217896,0.922369658946991
